IMAGE_DIC,NO,SAMPLE_ID,식품코드,DB군,상용제품,식품명,연도,지역 / 제조사,채취시기,식품대분류,식품상세분류,1회제공량,내용량_단위,총내용량(g),총내용량(mL),에너지(㎉),에너지(kj),수분(g),수분(%),단백질(g),지방(g),지질-가식부 100g당,탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),당알콜(g),에리스리톨(g),총 식이섬유(g),총 식이섬유(mg),총 식이섬유(%),수용성 식이섬유(g),불용성 식이섬유(g),셀룰로오스(%),리그닌(%),칼슘(㎎),철(㎎),철(㎍),마그네슘(㎎),인(㎎),칼륨(g),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),구리(㎍),망간(㎎),망간(㎍),셀레늄(㎍),몰리브덴(㎍),요오드(㎍),염소(㎎),비타민 A(㎍),비타민 A(㎍ RE),레티놀(㎍),베타카로틴(㎍),레티놀A효능,비타민 D(D2+D3)(㎍),비타민 D2(㎍),비타민 D3(㎍),비타민 D1(㎍),비타민 E(㎎),비타민 E(㎎ α-TE),알파 토코페롤(㎎),베타 토코페롤(㎎),감마 토코페롤(㎎),델타 토코페롤(㎎),알파 토코트리에놀(㎎),베타 토코트리에놀(㎎),감마 토코트리에놀(㎎),델타 토코트리에놀(㎎),토코페롤(㎎),토코트리에놀(㎎),비타민 K(㎎),비타민 K(㎍),비타민 K1(㎍),비타민 K2(㎍),비타민 B1(㎎),비타민 B1(㎍),비타민 B2(㎎),비타민 B2(㎍),나이아신(㎎),나이아신(㎎ NE),나이아신(NE)(㎎),나이아신(NE)(㎎ NE),니코틴산 (㎎),니코틴아마이드(㎎),판토텐산(㎎),판토텐산(㎍),비타민 B6(㎎),비타민 B6(㎍),피리독신(㎎),비오틴(㎍),엽산(DFE)(㎍),엽산 - 천연 엽산(㎍),엽산 - 합성 엽산(㎍),비타민 B12(㎎),비타민 B12(㎍),비타민 C(g),비타민 C(㎎),콜린(g),콜린(㎎),총 아미노산(g),총 아미노산(㎎),필수 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),트립토판(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),비필수 아미노산(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),타우린(㎎),글리신 베타인 (㎎),호마린(㎎),트리고넬린(㎎),리보핵산(㎎),데옥시리보핵산(㎎),콜레스테롤(g),콜레스테롤(㎎),총 지방산(g),총 필수 지방산(g),총 포화 지방산(g),총 포화 지방산(%),부티르산(4:0)(g),부티르산(4:0)(㎎),카프로산(6:0)(g),카프로산(6:0)(㎎),카프릴산(8:0)(g),카프릴산(8:0)(㎎),카프르산(10:0)(g),카프르산(10:0)(㎎),라우르산(12:0)(g),라우르산(12:0)(㎎),라우르산(12:0)(%),트라이데칸산(13:0)(㎎),미리스트산(14:0)(g),미리스트산(14:0)(㎎),미리스트산(14:0)(%),펜타데칸산(15:0)(㎎),팔미트산(16:0)(g),팔미트산(16:0)(㎎),팔미트산(16:0)(%),헵타데칸산(17:0)(㎎),스테아르산(18:0)(g),스테아르산(18:0)(㎎),스테아르산(18:0)(%),아라키드산(20:0)(g),아라키드산(20:0)(㎎),아라키드산(20:0)(%),헨에이코산산(21:0)(㎎),베헨산(22:0)(㎎),트리코산산(23:0)(㎎),리그노세르산(24:0)(㎎),총 단일 불포화지방산(g),총 단일 불포화지방산(%),미리스톨레산(14:1)(g),미리스톨레산(14:1)(㎎),미리스톨레산(14:1)(%),팔미톨레산(16:1)(g),팔미톨레산(16:1)(㎎),팔미톨레산(16:1)(%),헵타데센산(17:1)(㎎),올레산(18:1(n-9))(g),올레산(18:1(n-9))(㎎),올레산(18:1(n-9))(%),박센산(18:1(n-7))(g),박센산(18:1(n-7))(㎎),가돌레산(20:1)(g),가돌레산(20:1)(㎎),가돌레산(20:1)(%),에루크산(22:1)(㎎),에루크산(22:1)(%),네르본산(24:1)(㎎),총 다중 불포화지방산(g),총 다중 불포화지방산(%),리놀레산(18:2(n-6)c)(g),리놀레산(18:2(n-6)c)(㎎),리놀레산(18:2(n-6)c)(%),알파 리놀렌산(18:3(n-3))(g),알파 리놀렌산(18:3(n-3))(㎎),리놀렌산(18:3(n-3)(%),감마 리놀렌산(18:3(n-6))(g),감마 리놀렌산(18:3(n-6))(㎎),스테아리돈산(18:4)(%),에이코사디에노산(20:2(n-6))(g),에이코사디에노산(20:2(n-6))(㎎),에이코사트리에노산(20:3(n-3))(㎎),에이코사트리에노산(20:3(n-6))(g),에이코사트리에노산(20:3(n-6))(㎎),아라키돈산(20:4(n-6))(g),아라키돈산(20:4(n-6))(㎎),아라키돈산(20:4(n-6))(%),에이코사테트라에노산(20:4(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(g),에이코사펜타에노산(20:5(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(%),도코사디에노산(22:2)(㎎),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-3))(㎎),도코사펜타에노산(22:5(n-3))(%),도코사헥사에노산(22:6(n-3))(g),도코사헥사에노산(22:6(n-3))(㎎),도코사헥사에노산(22:6(n-3))(%),EPA와 DHA의 합(㎎),오메가 3 지방산(g),오메가 6 지방산(g),트랜스 지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 올레산(18:1(n-9)t)(㎎),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산 (18:2t)(㎎),트랜스 리놀렌산(18:3t)(g),트랜스 리놀렌산(18:3t)(㎎),트랜스 리놀렌산(18:3t)(%),냉산가용성물질(㎎),총 불포화지방산(g),식염상당량(g),회분(g),폐기율(%),가식부(%),산가용성물질(%),카페인(㎎),성분표출처,발행기관
02011007,51626,D000142-ZZ-AVG,D000142,음식,품목대표,닭칼국수,2019,전국(대표),평균,면 및 만두류,국수류,900,g,-,-,663,-,743,-,42.2,12.8,-,94.7,5.3,0.2,1,1.6,0,2.4,-,-,-,9.8,-,-,-,-,-,-,85.36,-,1.84,83.99,367.52,-,710.63,2125.17,2.21,0.19,-,0.73,-,0.05,-,-,-,-,-,0,331.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.85,0.89,-,-,-,-,0.32,-,0.31,-,1.27,-,-,-,-,-,-,-,-,-,-,-,83.54,-,-,-,0,-,0.83,-,-,-,-,-,1590.91,2911.5,2568.5,756.56,1728.77,1511.36,-,1776.96,1014.68,2206.73,-,993.73,318.64,1971.08,3108.27,9626.06,1883.56,2367.6,1616.31,-,-,-,-,-,-,-,95.67,-,-,2.5,-,0,-,0,-,0,-,0,-,0,-,-,-,0.1,-,-,-,1.9,-,-,-,0.5,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0.4,-,-,-,2.7,-,-,0.2,-,0,-,-,-,-,-,-,-,2,-,-,0.2,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,7.3,-,-,-,-,식약처('17) 제5권,식품의약품안전처
02011008,51627,D000143-ZZ-AVG,D000143,음식,품목대표,들깨칼국수,2019,전국(대표),평균,면 및 만두류,국수류,600,g,-,-,457.88,-,501,-,17.6,16.5,-,59.8,1.4,0.3,0.1,0.4,0,0.7,-,-,-,8.3,-,-,-,-,-,-,176.6,-,2.93,153.17,384.42,-,550.58,1192.57,2.37,0.82,-,1.02,-,34.96,-,-,-,-,-,0,161.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.6,0.04,-,-,-,-,0.4,-,0.09,-,0.75,-,-,-,-,-,-,-,-,-,-,-,79.19,-,-,-,1.94,-,4.01,-,-,-,-,-,455.702649368169,1006.36776518458,572.480227971726,299.779370941539,767.130802452311,521.644949865088,-,601.006645810396,379.094558130005,1259.27937843095,-,502.887811089889,269.675205991263,644.669762221237,1107.26781665797,4366.21466458381,717.182852884607,1007.65525233568,799.820128802359,-,-,-,-,-,-,-,3.36,-,-,1.5,-,0,-,0,-,0,-,0,-,0.00144019100466278,-,-,-,0.00945349098901149,-,-,-,1.11664961618463,-,-,-,0.315362409315372,-,-,0.020293617975583,-,-,-,-,-,-,-,-,0,-,-,0.0156949130814411,-,-,-,2.07121658797295,-,-,0.154651119121298,-,0.030497573462876,-,-,-,-,-,-,-,2.38250091844118,-,-,8.28511985167922,-,-,0.0292955348687636,-,-,0.00114179063788401,-,-,0,-,0,-,-,-,0.00201659874959594,-,-,-,0,-,-,0.00543403489211523,-,-,-,-,-,0,0,-,0.016019539460267,-,0.00291233245682468,-,-,-,-,-,5.1,-,-,-,-,식약처('16) 제4권,식품의약품안전처
02011009,58496,D018161-ZZ-AVG,D018161,음식,품목대표,떡라면,2020,전국(대표),평균,면 및 만두류,라면류,550,g,-,-,525.49,-,433.98,-,11.21,16.07,-,84.01,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,4.29,-,-,-,-,-,-,182.68,0.27,-,19.02,115.92,-,293.02,1483.48,0.59,0.11,-,0.57,-,20.79,-,-,-,-,-,0.00,163.28,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,4.41,0.66,-,-,-,-,0.28,-,1.57,-,2.13,-,-,-,-,-,-,-,-,-,-,-,20.53,-,-,-,0.00,-,0.00,-,-,-,10449.73,-,489.34,704.81,346.37,263.97,455.65,446.46,-,482.44,386.42,616.72,-,491.84,147.98,373.12,643.19,3100.50,325.82,574.35,600.77,-,-,-,-,-,-,-,0.00,-,-,5.50,-,0.00,-,0.00,-,0.00,-,0.00,-,0.04,-,-,-,0.12,-,-,-,4.80,-,-,-,0.50,-,-,0.04,-,-,-,-,-,-,-,-,0.00,-,-,0.02,-,-,-,4.35,-,-,0.08,-,0.02,-,-,-,-,-,-,-,1.55,-,-,0.05,-,-,0.00,-,-,0.00,-,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.00,-,-,0.00,-,-,-,-,-,0.04,0.00,-,0.04,-,0.00,-,-,-,-,-,4.73,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
02011010,58498,D018163-ZZ-AVG,D018163,음식,품목대표,라면,2020,전국(대표),평균,면 및 만두류,라면류,550,g,-,-,450.91,-,447.98,-,9.48,12.52,-,75.08,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,5.50,-,-,-,-,-,-,182.14,0.38,-,19.16,109.12,-,311.48,1559.21,0.42,0.08,-,0.42,-,18.64,-,-,-,-,-,0.00,192.27,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,3.55,0.58,-,-,-,-,0.00,-,2.08,-,1.71,-,-,-,-,-,-,-,-,-,-,-,20.99,-,-,-,0.00,-,0.00,-,-,-,7992.04,-,363.96,530.29,253.15,13.28,349.10,336.12,-,333.64,286.55,418.07,-,350.14,101.95,269.23,460.10,2653.40,254.66,553.25,465.14,-,-,-,-,-,-,-,0.00,-,-,4.53,-,0.00,-,0.00,-,0.00,-,0.00,-,0.02,-,-,-,0.10,-,-,-,3.95,-,-,-,0.42,-,-,0.04,-,-,-,-,-,-,-,-,0.00,-,-,0.02,-,-,-,3.68,-,-,0.07,-,0.02,-,-,-,-,-,-,-,1.34,-,-,0.05,-,-,0.00,-,-,0.00,-,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.00,-,-,0.00,-,-,-,-,-,0.03,0.00,-,0.03,-,0.00,-,-,-,-,-,4.94,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
02011011,58499,D018164-ZZ-AVG,D018164,음식,품목대표,막국수,2020,전국(대표),평균,면 및 만두류,국수류,600,g,-,-,799.33,-,403.23,-,34.81,9.63,-,143.37,29.28,0.06,11.76,0.28,0.00,17.17,-,-,-,10.47,-,-,-,-,-,-,100.97,6.13,-,116.80,310.74,-,807.15,2427.15,6.89,0.38,-,2.36,-,63.58,-,-,-,-,-,0.00,2138.17,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,14.29,0.07,-,-,-,-,2.59,-,0.22,-,2.90,-,-,-,-,-,-,-,-,-,-,-,92.59,-,-,-,0.00,-,12.78,-,-,-,29867.85,-,1179.90,2323.47,1519.94,165.76,1442.36,1165.80,-,1311.73,663.69,1484.97,-,477.19,612.27,1634.68,1936.87,8806.45,1603.87,1982.71,1556.18,-,-,-,-,-,-,-,33.20,-,-,2.76,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.09,-,-,-,1.85,-,-,-,0.77,-,-,0.04,-,-,-,-,-,-,-,-,0.00,-,-,0.08,-,-,-,3.36,-,-,0.09,-,0.04,-,-,-,-,-,-,-,3.98,-,-,0.21,-,-,0.00,-,-,0.00,-,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.00,-,-,0.00,-,-,-,-,-,0.11,0.09,-,0.02,-,0.00,-,-,-,-,-,8.97,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
02011012,58501,D018166-ZZ-AVG,D018166,음식,품목대표,메밀국수,2020,전국(대표),평균,면 및 만두류,국수류,350,g,-,-,221.87,-,293.55,-,10.98,1.01,-,42.21,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,2.78,-,-,-,-,-,-,31.48,0.66,-,23.54,93.95,-,263.50,679.36,2.83,0.05,-,0.41,-,20.52,-,-,-,-,-,0.00,473.52,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,1.25,0.07,-,-,-,-,0.19,-,0.08,-,0.00,-,-,-,-,-,-,-,-,-,-,-,32.51,-,-,-,0.52,-,0.00,-,-,-,8205.91,-,338.15,638.32,261.92,121.26,401.58,268.49,-,372.82,120.84,334.38,-,235.29,142.68,345.59,475.51,2601.88,321.64,798.59,426.97,-,-,-,-,-,-,-,0.00,-,-,0.43,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.33,-,-,-,0.09,-,-,0.00,-,-,-,-,-,-,-,-,0.00,-,-,0.02,-,-,-,0.53,-,-,0.01,-,0.00,-,-,-,-,-,-,-,0.57,-,-,0.02,-,-,0.00,-,-,0.00,-,-,0.00,-,0.01,-,-,-,0.00,-,-,-,0.00,-,-,0.00,-,-,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,2.24,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
02011013,58502,D018167-ZZ-AVG,D018167,음식,품목대표,물냉면,2020,전국(대표),평균,면 및 만두류,국수류,700,g,-,-,383.98,-,605.56,-,13.75,4.49,-,72.15,31.63,12.56,5.72,4.50,0.00,8.85,-,-,-,2.24,-,-,-,-,-,-,48.30,1.98,-,42.00,178.27,-,344.17,1128.25,1.87,0.26,-,0.56,-,18.98,-,-,-,-,-,14.93,12.50,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,0.93,0.00,-,-,-,-,0.04,-,0.22,-,0.26,-,-,-,-,-,-,-,-,-,-,-,53.66,-,-,-,0.00,-,0.00,-,-,-,12099.01,-,525.66,953.19,630.85,180.78,580.06,430.40,-,614.89,256.69,640.49,-,303.56,115.21,455.52,834.77,3467.28,492.55,957.59,659.52,-,-,-,-,-,-,-,107.45,-,-,1.09,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.02,-,-,-,0.85,-,-,-,0.22,-,-,0.00,-,-,-,-,-,-,-,-,0.00,-,-,0.09,-,-,-,1.18,-,-,0.06,-,0.01,-,-,-,-,-,-,-,1.03,-,-,0.05,-,-,0.00,-,-,0.00,-,-,0.00,-,0.04,-,-,-,0.00,-,-,-,0.00,-,-,0.01,-,-,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,4.05,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
02011014,58507,D018172-ZZ-AVG,D018172,음식,품목대표,비빔국수,2020,전국(대표),평균,면 및 만두류,국수류,500,g,-,-,512.46,-,373.06,-,15.06,4.75,-,102.36,20.53,0.56,7.50,5.22,0.00,7.25,-,-,-,6.87,-,-,-,-,-,-,100.12,2.63,-,60.31,169.29,-,558.20,1193.79,4.58,0.26,-,1.04,-,28.75,-,-,-,-,-,0.00,1028.26,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,5.97,0.06,-,-,-,-,0.00,-,0.23,-,0.00,-,-,-,-,-,-,-,-,-,-,-,68.68,-,-,-,0.00,-,11.63,-,-,-,13077.40,-,495.22,1007.13,340.50,110.40,634.53,441.74,-,546.56,251.90,472.93,-,246.27,361.79,534.56,684.05,4712.38,519.85,1015.12,702.48,-,-,-,-,-,-,-,5.03,-,-,0.98,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.01,-,-,-,0.73,-,-,-,0.22,-,-,0.02,-,-,-,-,-,-,-,-,0.00,-,-,0.00,-,-,-,1.20,-,-,0.04,-,0.01,-,-,-,-,-,-,-,2.15,-,-,0.11,-,-,0.00,-,-,0.00,-,-,0.00,-,0.00,-,-,-,0.00,-,-,-,0.00,-,-,0.00,-,-,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,4.76,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
02011015,58508,D018173-ZZ-AVG,D018173,음식,품목대표,비빔냉면,2020,전국(대표),평균,면 및 만두류,국수류,500,g,-,-,499.16,-,387.06,-,28.33,13.21,-,66.74,20.10,11.88,4.60,3.63,0.00,0.00,-,-,-,7.36,-,-,-,-,-,-,113.60,2.43,-,83.79,307.71,-,833.34,887.31,5.00,0.47,-,0.82,-,44.37,-,-,-,-,-,17.06,224.23,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,3.60,0.00,-,-,-,-,0.39,-,0.48,-,0.64,-,-,-,-,-,-,-,-,-,-,-,61.94,-,-,-,0.00,-,16.09,-,-,-,25040.09,-,1148.88,1996.65,1665.64,529.02,1256.40,1043.02,-,1448.33,512.64,1601.16,-,688.67,349.08,1179.59,2312.00,5364.33,1117.55,1348.87,1478.24,-,-,-,-,-,-,-,236.69,-,-,2.69,-,0.00,-,0.00,-,0.00,-,0.00,-,0.01,-,-,-,0.04,-,-,-,1.93,-,-,-,0.68,-,-,0.03,-,-,-,-,-,-,-,-,0.01,-,-,0.12,-,-,-,3.79,-,-,0.16,-,0.03,-,-,-,-,-,-,-,3.30,-,-,0.10,-,-,0.00,-,-,0.01,-,-,0.01,-,0.12,-,-,-,0.00,-,-,-,0.02,-,-,0.03,-,-,-,-,-,0.05,0.02,-,0.03,-,0.01,-,-,-,-,-,4.66,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
02011016,51629,D000152-ZZ-AVG,D000152,음식,품목대표,삼선우동,2019,전국(대표),평균,면 및 만두류,중식면류,1000,g,-,-,691.656190658944,-,828.721996069148,-,47.9389722222222,8.47795778186659,-,105.899670433314,0.801277777777778,0.0683333333333333,0,0.319444444444444,0,0.4135,-,-,-,8.4710831631863,-,-,-,-,-,-,212.090489575904,-,5.30409116894343,123.52,453.331096361015,-,516.57840768625,2722.31870922665,3.83,0.74,-,1.04,-,0,-,-,-,-,-,38.8624672113744,607.839061644376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.85,1.06,-,-,-,-,1.0107216471349,-,0.350690701348925,-,10.7240710907362,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,2.77082151112902,-,-,-,-,-,1964.1,3717.03,3091.69,1084.04,2095.26,1999.17,-,2166.78,999.96,3220.36,-,1467.1,669.87,2553.59,4370.11,13246.47,2482.5,2984.42,2488.26,-,-,-,-,-,-,-,620.895644523733,-,-,2.02286006309152,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,1.6,-,-,-,0.4,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0.1,-,-,-,1.8,-,-,0.2,-,0,-,-,-,-,-,-,-,1.6,-,-,0.1,-,-,0,-,-,0,-,-,0,-,0.1,-,-,-,0.1,-,-,-,0,-,-,0.3,-,-,-,-,-,0.00190489246100596,0,-,0,-,0,-,-,-,-,-,8.96140349344935,-,-,-,-,식약처('13) 제2권,식품의약품안전처
02011017,51630,D000153-ZZ-AVG,D000153,음식,품목대표,삼선자장면,2019,전국(대표),평균,면 및 만두류,중식면류,700,g,-,-,803.898321806936,-,513.779864408956,-,33.6382083333333,18.1350380471159,-,126.53253651239,10.1518301863328,0,4.97389655955582,5.17793362677697,0,0,-,-,-,10.8149880131802,-,-,-,-,-,-,120.729020190764,-,7.27843904535389,86.4,301.581841420229,-,640.49141882144,2628.2416126991,2.3,0.46,-,1.42,-,0,-,-,-,-,-,0,105.237692884321,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.8,0.77,-,-,-,-,1.30179164300591,-,0.0843646682771891,-,13.0463551903296,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,4.88115972799455,-,-,-,-,-,1142.81,2182.38,1608,505.32,1333.88,1097.24,-,1256.26,672.38,1673.05,-,769.84,319.82,1418.6,2411.06,11699.12,1452.36,2243.41,1359.55,-,-,-,-,-,-,-,166.564577080963,-,-,4.06017967207824,-,0,-,0,-,0,-,0,-,0,-,-,-,0.1,-,-,-,2.9,-,-,-,1,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0.1,-,-,-,4.3,-,-,0.5,-,0.1,-,-,-,-,-,-,-,6.8,-,-,0.7,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0.2,-,-,-,-,-,0.0943979812941464,0,-,0.1,-,0,-,-,-,-,-,7.91435269820481,-,-,-,-,식약처('13) 제2권,식품의약품안전처
02011018,51631,D000154-ZZ-AVG,D000154,음식,품목대표,삼선짬뽕,2019,전국(대표),평균,면 및 만두류,중식면류,900,g,-,-,662.365746880645,-,738.222677466741,-,39.62635,10.7698298789765,-,101.732969492464,1.09316215844802,0.0605,0.12495,0.90771215844802,0,0,-,-,-,7.68993605121668,-,-,-,-,-,-,400.511833280493,-,7.61105955014742,115.62,357.520041301203,-,659.586893335168,2689.12855745908,3.35,0.84,-,1.18,-,0,-,-,-,-,-,0,1506.63811285906,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10.49,0.77,-,-,-,-,1.10785327188699,-,0.3425338989486,-,18.3232073204766,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,9.22571728662316,-,-,-,-,-,1432.71,2740.05,2230.59,726.65,1581.3,1478.6,-,1545.02,762.33,2469.1,-,1108.51,429.8,1858.27,3324.29,11383.27,1984.43,2581.77,1728.27,-,-,-,-,-,-,-,312.4794091912,-,-,1.9138559924823,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,1.4,-,-,-,0.4,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,1.7,-,-,0.2,-,0.1,-,-,-,-,-,-,-,3.7,-,-,0.4,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0.1,-,-,-,0,-,-,0.2,-,-,-,-,-,0.0237920944069427,0,-,0,-,0,-,-,-,-,-,9.64817316181792,-,-,-,-,식약처('13) 제2권,식품의약품안전처
02011019,58510,D018175-ZZ-AVG,D018175,음식,품목대표,수제비,2020,전국(대표),평균,면 및 만두류,기타 면 및 만두류,650,g,-,-,378.28,-,555.34,-,14.99,3.35,-,72.04,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,6.96,-,-,-,-,-,-,55.67,1.32,-,74.04,236.99,-,691.09,925.17,1.32,0.23,-,0.61,-,56.04,-,-,-,-,-,21.97,83.08,-,-,-,0.00,-,-,-,-,-,-,-,-,-,-,-,1.34,0.04,-,-,-,-,1.08,-,0.16,-,8.64,-,-,-,-,-,-,-,-,-,-,-,373.21,-,-,-,1.36,-,14.09,-,-,-,11518.63,-,450.91,840.34,482.51,226.62,577.94,423.57,-,609.97,219.22,647.01,-,294.47,94.67,481.48,933.92,3251.39,405.63,937.27,641.72,-,-,-,-,-,-,-,83.55,-,-,0.98,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,-,-,0.01,-,-,-,0.79,-,-,-,0.18,-,-,0.00,-,-,-,-,-,-,-,-,0.00,-,-,0.07,-,-,-,1.04,-,-,0.06,-,0.01,-,-,-,-,-,-,-,0.78,-,-,0.06,-,-,0.00,-,-,0.00,-,-,0.00,-,0.04,-,-,-,0.00,-,-,-,0.00,-,-,0.00,-,-,-,-,-,0.00,0.00,-,0.00,-,0.00,-,-,-,-,-,4.28,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
02011020,51632,D000156-ZZ-AVG,D000156,음식,품목대표,쌀국수,2019,전국(대표),평균,면 및 만두류,국수류,600,g,-,-,320.32,-,520.4,-,15.6,4.2,-,55.1,4.3,0.6,0.8,1.7,0,1.1,-,-,-,1.6,-,-,-,-,-,-,41.12,-,1.51,36.11,133.23,-,253.26,1651.58,2.9,0.23,-,0.41,-,20.7,-,-,-,-,-,0,104.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.9,0.05,-,-,-,-,0.08,-,0.06,-,1.81,-,-,-,-,-,-,-,-,-,-,-,42.22,-,-,-,1.34,-,0.37,-,-,-,-,-,529.692199222051,1076.62494621878,991.874343840081,296.841729636929,634.854117086856,608.672004908391,-,653.495892427391,381.625409647178,930.886218920511,-,463.793964539187,179.825732123588,827.935353130133,1402.93594875902,3539.28442921853,769.271901752856,635.61024070384,632.767371683161,-,-,-,-,-,-,-,33.6,-,-,1.4,-,0,-,0,-,0,-,0,-,0.00660210817567181,-,-,-,0.099769445954562,-,-,-,0.891800091527502,-,-,-,0.397821635821907,-,-,0.00237740111424181,-,-,-,-,-,-,-,-,0.020478302050632,-,-,0.111841475882672,-,-,-,1.21380816582929,-,-,0.0666388117197532,-,0.00572941232977956,-,-,-,-,-,-,-,0.331720767613917,-,-,0.0377038124936621,-,-,0,-,-,0,-,-,0.00106668229310918,-,0.0149325509946483,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.1,0.0764296112618064,-,0.00701771266291516,-,0,-,-,-,-,-,4.8,-,-,-,-,식약처('16) 제4권,식품의약품안전처
02011021,51633,D000157-ZZ-AVG,D000157,음식,품목대표,열무김치국수,2019,전국(대표),평균,면 및 만두류,국수류,800,g,-,-,431,-,694.9,-,15,10.2,-,69.6,18.6,0.7,4.4,4.6,0,8.8,-,-,-,9.2,-,-,-,-,-,-,257.24,-,2.35,127.85,187.9,-,869.8,3007.45,1.95,0.31,-,1.15,-,0.04,-,-,-,-,-,0,2006.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.46,0.76,-,-,-,-,1.06,-,0.26,-,1.61,-,-,-,-,-,-,-,-,-,-,-,145.7,-,-,-,0,-,1.09,-,-,-,-,-,418.86,848.95,437.78,137.72,596.72,396.4,-,529.89,250.12,539.28,-,314.59,73.76,526.42,819.06,4172.81,515.49,1056.59,588.36,-,-,-,-,-,-,-,15.37,-,-,0.6,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.5,-,-,-,0.1,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.6,-,-,0,-,0,-,-,-,-,-,-,-,1.2,-,-,0.1,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.1,0,-,0,-,0,-,-,-,-,-,10.3,-,-,-,-,식약처('17) 제5권,식품의약품안전처
