IMAGE_DIC,NO,SAMPLE_ID,식품코드,DB군,상용제품,식품명,연도,지역 / 제조사,채취시기,식품대분류,식품상세분류,1회제공량,내용량_단위,총내용량(g),총내용량(mL),에너지(㎉),에너지(kj),수분(g),수분(%),단백질(g),지방(g),지질-가식부 100g당,탄수화물(g),총당류(g),자당(g),포도당(g),과당(g),유당(g),맥아당(g),갈락토오스(g),당알콜(g),에리스리톨(g),총 식이섬유(g),총 식이섬유(mg),총 식이섬유(%),수용성 식이섬유(g),불용성 식이섬유(g),셀룰로오스(%),리그닌(%),칼슘(㎎),철(㎎),철(㎍),마그네슘(㎎),인(㎎),칼륨(g),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),구리(㎍),망간(㎎),망간(㎍),셀레늄(㎍),몰리브덴(㎍),요오드(㎍),염소(㎎),비타민 A(㎍),비타민 A(㎍ RE),레티놀(㎍),베타카로틴(㎍),레티놀A효능,비타민 D(D2+D3)(㎍),비타민 D2(㎍),비타민 D3(㎍),비타민 D1(㎍),비타민 E(㎎),비타민 E(㎎ α-TE),알파 토코페롤(㎎),베타 토코페롤(㎎),감마 토코페롤(㎎),델타 토코페롤(㎎),알파 토코트리에놀(㎎),베타 토코트리에놀(㎎),감마 토코트리에놀(㎎),델타 토코트리에놀(㎎),토코페롤(㎎),토코트리에놀(㎎),비타민 K(㎎),비타민 K(㎍),비타민 K1(㎍),비타민 K2(㎍),비타민 B1(㎎),비타민 B1(㎍),비타민 B2(㎎),비타민 B2(㎍),나이아신(㎎),나이아신(㎎ NE),나이아신(NE)(㎎),나이아신(NE)(㎎ NE),니코틴산 (㎎),니코틴아마이드(㎎),판토텐산(㎎),판토텐산(㎍),비타민 B6(㎎),비타민 B6(㎍),피리독신(㎎),비오틴(㎍),엽산(DFE)(㎍),엽산 - 천연 엽산(㎍),엽산 - 합성 엽산(㎍),비타민 B12(㎎),비타민 B12(㎍),비타민 C(g),비타민 C(㎎),콜린(g),콜린(㎎),총 아미노산(g),총 아미노산(㎎),필수 아미노산(㎎),이소류신(㎎),류신(㎎),라이신(㎎),메티오닌(㎎),페닐알라닌(㎎),트레오닌(㎎),트립토판(㎎),발린(㎎),히스티딘(㎎),아르기닌(㎎),비필수 아미노산(㎎),티로신(㎎),시스테인(㎎),알라닌(㎎),아스파르트산(㎎),글루탐산(㎎),글리신(㎎),프롤린(㎎),세린(㎎),타우린(㎎),글리신 베타인 (㎎),호마린(㎎),트리고넬린(㎎),리보핵산(㎎),데옥시리보핵산(㎎),콜레스테롤(g),콜레스테롤(㎎),총 지방산(g),총 필수 지방산(g),총 포화 지방산(g),총 포화 지방산(%),부티르산(4:0)(g),부티르산(4:0)(㎎),카프로산(6:0)(g),카프로산(6:0)(㎎),카프릴산(8:0)(g),카프릴산(8:0)(㎎),카프르산(10:0)(g),카프르산(10:0)(㎎),라우르산(12:0)(g),라우르산(12:0)(㎎),라우르산(12:0)(%),트라이데칸산(13:0)(㎎),미리스트산(14:0)(g),미리스트산(14:0)(㎎),미리스트산(14:0)(%),펜타데칸산(15:0)(㎎),팔미트산(16:0)(g),팔미트산(16:0)(㎎),팔미트산(16:0)(%),헵타데칸산(17:0)(㎎),스테아르산(18:0)(g),스테아르산(18:0)(㎎),스테아르산(18:0)(%),아라키드산(20:0)(g),아라키드산(20:0)(㎎),아라키드산(20:0)(%),헨에이코산산(21:0)(㎎),베헨산(22:0)(㎎),트리코산산(23:0)(㎎),리그노세르산(24:0)(㎎),총 단일 불포화지방산(g),총 단일 불포화지방산(%),미리스톨레산(14:1)(g),미리스톨레산(14:1)(㎎),미리스톨레산(14:1)(%),팔미톨레산(16:1)(g),팔미톨레산(16:1)(㎎),팔미톨레산(16:1)(%),헵타데센산(17:1)(㎎),올레산(18:1(n-9))(g),올레산(18:1(n-9))(㎎),올레산(18:1(n-9))(%),박센산(18:1(n-7))(g),박센산(18:1(n-7))(㎎),가돌레산(20:1)(g),가돌레산(20:1)(㎎),가돌레산(20:1)(%),에루크산(22:1)(㎎),에루크산(22:1)(%),네르본산(24:1)(㎎),총 다중 불포화지방산(g),총 다중 불포화지방산(%),리놀레산(18:2(n-6)c)(g),리놀레산(18:2(n-6)c)(㎎),리놀레산(18:2(n-6)c)(%),알파 리놀렌산(18:3(n-3))(g),알파 리놀렌산(18:3(n-3))(㎎),리놀렌산(18:3(n-3)(%),감마 리놀렌산(18:3(n-6))(g),감마 리놀렌산(18:3(n-6))(㎎),스테아리돈산(18:4)(%),에이코사디에노산(20:2(n-6))(g),에이코사디에노산(20:2(n-6))(㎎),에이코사트리에노산(20:3(n-3))(㎎),에이코사트리에노산(20:3(n-6))(g),에이코사트리에노산(20:3(n-6))(㎎),아라키돈산(20:4(n-6))(g),아라키돈산(20:4(n-6))(㎎),아라키돈산(20:4(n-6))(%),에이코사테트라에노산(20:4(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(g),에이코사펜타에노산(20:5(n-3))(㎎),에이코사펜타에노산(20:5(n-3))(%),도코사디에노산(22:2)(㎎),도코사펜타에노산(22:5(n-3))(g),도코사펜타에노산(22:5(n-3))(㎎),도코사펜타에노산(22:5(n-3))(%),도코사헥사에노산(22:6(n-3))(g),도코사헥사에노산(22:6(n-3))(㎎),도코사헥사에노산(22:6(n-3))(%),EPA와 DHA의 합(㎎),오메가 3 지방산(g),오메가 6 지방산(g),트랜스 지방산(g),트랜스 올레산(18:1(n-9)t)(g),트랜스 올레산(18:1(n-9)t)(㎎),트랜스 리놀레산 (18:2t)(g),트랜스 리놀레산 (18:2t)(㎎),트랜스 리놀렌산(18:3t)(g),트랜스 리놀렌산(18:3t)(㎎),트랜스 리놀렌산(18:3t)(%),냉산가용성물질(㎎),총 불포화지방산(g),식염상당량(g),회분(g),폐기율(%),가식부(%),산가용성물질(%),카페인(㎎),성분표출처,발행기관
2011028,58513,D018178-ZZ-AVG,D018178,음식,품목대표,잔치국수,2020,전국(대표),평균,면 및 만두류,국수류,700,g,-,-,310.2,-,622.07,-,13.53,3.41,-,56.34,0.3,0,0,0.13,0,0.17,-,-,-,5.48,-,-,-,-,-,-,56.87,10.09,-,24.32,93.45,-,266.36,1514.59,9.26,0.05,-,0.51,-,44.62,-,-,-,-,-,22.14,50.7,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,1.25,0.08,-,-,-,-,0,-,0.04,-,6.3,-,-,-,-,-,-,-,-,-,-,-,113.97,-,-,-,0.54,-,15.24,-,-,-,10874.4,-,319.13,933.92,309.02,164.91,456.57,327.79,-,373.16,203.89,379.54,-,436.61,377.08,415.26,593.63,3661.04,379.75,927.44,615.65,-,-,-,-,-,-,-,4.22,-,-,1.14,-,0,-,0,-,0,-,0,-,0,-,-,-,0.01,-,-,-,0.9,-,-,-,0.23,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0.04,-,-,-,1.16,-,-,0.07,-,0.02,-,-,-,-,-,-,-,1.75,-,-,0.15,-,-,0,-,-,0,-,-,0,-,0.03,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,4.65,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
2011029,58516,D018181-ZZ-AVG,D018181,음식,품목대표,짬뽕,2020,전국(대표),평균,면 및 만두류,중식면류,800,g,-,-,464.46,-,693.52,-,22.3,12.34,-,66.06,12.52,1.38,8.1,3.04,0,0,-,-,-,12.75,-,-,-,-,-,-,99.02,0.44,-,86.33,285.85,-,638.1,1446.06,2.08,0.41,-,1.08,-,115.63,-,-,-,-,-,4.9,1589.9,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,13.14,1.44,-,-,-,-,0.95,-,0.64,-,0,-,-,-,-,-,-,-,-,-,-,-,60.56,-,-,-,5.93,-,62.49,-,-,-,19817.21,-,817.75,1489.26,1061.09,345.54,902.94,801.22,-,935.44,412.45,1729.99,-,591.06,200.65,955.13,1605.7,4562.03,904.31,1590.94,911.71,-,-,-,-,-,-,-,84.18,-,-,1.98,-,0,-,0,-,0,-,0,-,0,-,-,-,0.03,-,-,-,1.43,-,-,-,0.49,-,-,0.04,-,-,-,-,-,-,-,-,0,-,-,0.03,-,-,-,2.22,-,-,0.17,-,0.05,-,-,-,-,-,-,-,5.65,-,-,0.76,-,-,0.04,-,-,0.01,-,-,0,-,0.02,-,-,-,0.09,-,-,-,0,-,-,0.25,-,-,-,-,-,0.06,0,-,0.05,-,0.01,-,-,-,-,-,5.78,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
2011030,51641,D000167-ZZ-AVG,D000167,음식,품목대표,짬뽕라면,2019,전국(대표),평균,면 및 만두류,라면류,750,g,-,-,689,-,601.1,-,21.3,26.3,-,92,1.6,0.4,0.2,0.6,0,0.5,-,-,-,8.6,-,-,-,-,-,-,586.78,-,2.86,84.18,304.28,-,660.05,2493.81,1.61,0.22,-,1.04,-,70.2,-,-,-,-,-,0,1523.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.65,3.05,-,-,-,-,1.33,-,1.58,-,2.1,-,-,-,-,-,-,-,-,-,-,-,66.77,-,-,-,1.58,-,0,-,-,-,-,-,660,1378.43,884.75,325.03,861.31,685.91,-,766.89,379.63,1006.69,-,497.49,314.77,879.48,1410.2,5037.81,54.75,1507.01,943.42,-,-,-,-,-,-,-,106.69,-,-,8.6,-,0,-,0,-,0,-,0,-,0,-,-,-,0.2,-,-,-,7.4,-,-,-,0.9,-,-,0.1,-,-,-,-,-,-,-,-,0,-,-,0.1,-,-,-,6.9,-,-,0.2,-,0.3,-,-,-,-,-,-,-,4.6,-,-,0.3,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0.1,-,-,-,-,-,0.1,0,-,0.1,-,0,-,-,-,-,-,9.4,-,-,-,-,식약처('15) 제3권,식품의약품안전처
2011031,58517,D018182-ZZ-AVG,D018182,음식,품목대표,쫄면,2020,전국(대표),평균,면 및 만두류,국수류,550,g,-,-,706.96,-,385.14,-,17.68,13.84,-,127.91,19.32,1.34,10.42,7.56,0,0,-,-,-,8.6,-,-,-,-,-,-,125.42,1.89,-,96.03,234.55,-,717.28,1377.01,0.65,0.43,-,1.38,-,17.27,-,-,-,-,-,0,4485.67,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,3.43,0,-,-,-,-,0.29,-,0.19,-,1.43,-,-,-,-,-,-,-,-,-,-,-,42.08,-,-,-,0,-,11.15,-,-,-,15649.78,-,480.84,1165.83,397.63,154.33,844.55,522.12,-,737.27,296.35,886.08,-,423.99,142.67,551.62,852.53,5139.19,599.54,1669.25,785.99,-,-,-,-,-,-,-,0,-,-,1.22,-,0,-,0,-,0,-,0,-,0,-,-,-,0.02,-,-,-,0.92,-,-,-,0.26,-,-,0.03,-,-,-,-,-,-,-,-,0,-,-,0.01,-,-,-,1.8,-,-,0.07,-,0.02,-,-,-,-,-,-,-,2.81,-,-,0.17,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.02,0.01,-,0.01,-,0,-,-,-,-,-,5.42,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
2011032,51642,D000169-ZZ-AVG,D000169,음식,품목대표,치즈라면,2019,전국(대표),평균,면 및 만두류,라면류,600,g,-,-,595,-,473,-,16.8,23,-,80,0.9,0.3,0.1,0.2,0,0.2,-,-,-,8,-,-,-,-,-,-,337.25,-,1.34,39.25,387.16,-,362.05,2113.4,1.34,0.08,-,0.57,-,91.99,-,-,-,-,-,56.05,567.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.97,3.49,-,-,-,-,0.66,-,1.72,-,0.78,-,-,-,-,-,-,-,-,-,-,-,87.85,-,-,-,1.72,-,0,-,-,-,-,-,589.21,1265.72,709.73,316.01,770.08,559.62,-,839.91,361.27,653.64,-,531.46,331.05,609.93,1008.15,4711.48,71.42,1511.83,891.67,-,-,-,-,-,-,-,103.67,-,-,9.4,-,0,-,0.1,-,0.1,-,0.1,-,0.2,-,-,-,0.5,-,-,-,7.3,-,-,-,1.1,-,-,0.1,-,-,-,-,-,-,-,-,0,-,-,0.1,-,-,-,6.5,-,-,0.1,-,0.1,-,-,-,-,-,-,-,2.5,-,-,0.1,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.2,0.1,-,0.1,-,0,-,-,-,-,-,7.2,-,-,-,-,식약처('15) 제3권,식품의약품안전처
2011033,58519,D018184-ZZ-AVG,D018184,음식,품목대표,콩국수,2020,전국(대표),평균,면 및 만두류,국수류,800,g,-,-,651.57,-,666.61,-,31.2,26.81,-,71.37,1.95,0,0.39,0.12,0,1.43,-,-,-,15.18,-,-,-,-,-,-,175.57,4.81,-,164.91,362.95,-,875.68,532.23,5.75,0.45,-,1.61,-,32.73,-,-,-,-,-,0,120.36,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,6.59,0.02,-,-,-,-,1.28,-,0.09,-,0,-,-,-,-,-,-,-,-,-,-,-,111.69,-,-,-,0,-,10.88,-,-,-,26160.86,-,736.94,2038.98,1232.08,101.02,1378.75,957.5,-,931.5,538.5,1642.42,-,695.52,780.53,996.84,2158.28,7761.59,1051.06,1624.52,1534.85,-,-,-,-,-,-,-,0,-,-,1.36,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,1.04,-,-,-,0.29,-,-,0.02,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,1.69,-,-,0.11,-,0,-,-,-,-,-,-,-,4.08,-,-,0.62,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,4.02,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
2011034,51643,D000171-ZZ-AVG,D000171,음식,품목대표,크림소스스파게티,2019,전국(대표),평균,면 및 만두류,스파게티류,400,g,-,-,837.5701755,-,249.5329858,-,21.79351075,50.59390637,-,73.7627438,9.173366714,0.657807289,0.468826481,0.540426055,6.684862444,0.821444444,-,-,-,4.75545588,-,-,-,-,-,-,241.4488264,-,1.50179431,62.34,411.1698115,-,523.0697745,1030.210303,2.24,0.34,-,0.66,-,0,-,-,-,-,-,264.2151985,135.3482007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.04,1.4,-,-,-,-,0.829791672,-,0.529989362,-,3.694212017,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,0.199559239,-,-,-,-,-,828.94,1647.97,1188.87,375.23,966.67,773.85,-,996.27,552.14,935.21,-,564.13,155.47,833.9,1472.37,6480.99,819.71,1951.19,1095.78,-,-,-,-,-,-,-,126.5777085,-,-,25.66537609,-,0.6,-,0.5,-,0.5,-,0.9,-,2.7,-,-,-,3.8,-,-,-,11.5,-,-,-,5.1,-,-,0.1,-,-,-,-,-,-,-,-,0.2,-,-,0.6,-,-,-,11.6,-,-,0.2,-,0.1,-,-,-,-,-,-,-,4,-,-,0.4,-,-,0,-,-,0,-,-,0,-,0.1,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,1.005844912,0.7,-,0.3,-,0,-,-,-,-,-,4.316853293,-,-,-,-,식약처('13) 제2권,식품의약품안전처
2011035,51644,D000172-ZZ-AVG,D000172,음식,품목대표,토마토소스스파게티,2019,전국(대표),평균,면 및 만두류,스파게티류,500,g,-,-,642.5832709,-,356.7954855,-,24.34884246,19.15243205,-,93.20400315,15.59844007,2.517098899,4.988344615,6.526873682,0.194444444,1.371678428,-,-,-,7.339176104,-,-,-,-,-,-,214.5362828,-,3.05229495,93.04,373.1930479,-,1094.450411,1508.634403,2.71,0.43,-,1.03,-,0,-,-,-,-,-,23.44406471,1228.63804,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9.89,1.43,-,-,-,-,0.868482098,-,0.331647844,-,9.360263493,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,0.165992525,-,-,-,-,-,787.99,1576.3,1107.08,301.03,992.6,753.28,-,943.93,552.77,1034.13,-,536.14,139.02,905.57,1787.1,7954.75,856.53,2031.02,1078.17,-,-,-,-,-,-,-,49.1675329,-,-,5.43661866,-,0,-,0,-,0,-,0.1,-,0.1,-,-,-,0.3,-,-,-,3.5,-,-,-,1.2,-,-,0.1,-,-,-,-,-,-,-,-,0,-,-,0.2,-,-,-,7.6,-,-,0.4,-,0.1,-,-,-,-,-,-,-,4.2,-,-,0.4,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.209693304,0.1,-,0.1,-,0,-,-,-,-,-,6.499236821,-,-,-,-,식약처('13) 제2권,식품의약품안전처
2011036,51645,D000173-ZZ-AVG,D000173,음식,품목대표,해물칼국수,2019,전국(대표),평균,면 및 만두류,국수류,900,g,-,-,628.2623187,-,741.0073448,-,22.80257547,4.605168314,-,123.9013755,3.808050821,0,1.770850887,0.13725,0,1.899949934,-,-,-,44.90625,-,-,-,-,-,-,128.7364675,-,28.37864574,0,209.6247317,-,536.8651843,2355.072175,0,0,-,0,-,0,-,-,-,-,-,6.612181175,150.5344518,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,0.934683665,-,0.434133354,-,2.640437643,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,0,-,-,-,-,-,0,0,0,0,0,0,-,0,0,0,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,26.69917686,-,-,1.301747593,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,1,-,-,-,0.3,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0.2,-,-,-,1,-,-,0.1,-,0,-,-,-,-,-,-,-,1.6,-,-,0.6,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.005856697,0,-,0,-,0,-,-,-,-,-,7.683535905,-,-,-,-,식약처('12) 제1권,식품의약품안전처
2011037,58520,D018185-ZZ-AVG,D018185,음식,품목대표,회냉면,2020,전국(대표),평균,면 및 만두류,국수류,500,g,-,-,741.26,-,335.73,-,29.04,20.11,-,111.04,14.21,0,3.89,1.48,0,8.84,-,-,-,13.12,-,-,-,-,-,-,264.98,5.04,-,107.96,366.45,-,804.99,495.46,3.3,0.26,-,1.45,-,31.59,-,-,-,-,-,0,462.88,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,12.56,0.05,-,-,-,-,1.68,-,0.26,-,0,-,-,-,-,-,-,-,-,-,-,-,59.94,-,-,-,0,-,15.93,-,-,-,22207.49,-,877.53,1676.29,1186.53,311.23,1008.35,917.64,-,933.49,417.78,1175.19,-,517.9,372.7,1068.05,1828.41,6089.69,1019.9,1706.16,1100.66,-,-,-,-,-,-,-,44.41,-,-,1.33,-,0,-,0,-,0,-,0,-,0.01,-,-,-,0.03,-,-,-,0.94,-,-,-,0.31,-,-,0.03,-,-,-,-,-,-,-,-,0,-,-,0.02,-,-,-,1.92,-,-,0.07,-,0.02,-,-,-,-,-,-,-,3.39,-,-,0.16,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0.01,-,-,-,0,-,-,0.09,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,4.09,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
2011038,58495,D018160-ZZ-AVG,D018160,음식,품목대표,떡국,2020,전국(대표),평균,국 및 탕류,기타 국 및 탕류,700,g,-,-,588.01,-,553.16,-,24.01,3.74,-,114.57,0.57,0,0.23,0.35,0,0,-,-,-,5.85,-,-,-,-,-,-,26.66,2.57,-,52.12,239.54,-,355.42,1234.05,4.97,0.13,-,0.91,-,54.13,-,-,-,-,-,0,0,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,2.5,0.06,-,-,-,-,0,-,0.23,-,2.33,-,-,-,-,-,-,-,-,-,-,-,66.52,-,-,-,1.05,-,15.73,-,-,-,22395.97,-,1103.31,2041.74,1629.73,123.97,1108.97,1144.69,-,1239.84,579.44,1653.15,-,549.73,301.66,1404.92,1918.31,4339.67,1110.25,860.83,1285.77,-,-,-,-,-,-,-,116.91,-,-,1.65,-,0,-,0,-,0,-,0,-,0,-,-,-,0.03,-,-,-,1.23,-,-,-,0.38,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0.09,-,-,-,1.86,-,-,0.06,-,0,-,-,-,-,-,-,-,1.09,-,-,0.04,-,-,0,-,-,0,-,-,0,-,0.07,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,4.52,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
2011039,51572,D000036-ZZ-AVG,D000036,음식,품목대표,떡만둣국,2019,전국(대표),평균,국 및 탕류,기타 국 및 탕류,700,g,-,-,624.9151349,-,551.8611615,-,20.05507571,11.31870857,-,110.7066137,0.158466789,0,0.013022971,0.145443818,0,0,-,-,-,8.555018768,-,-,-,-,-,-,99.71971318,-,21.17794381,0,250.2490072,-,369.9125598,1980.190254,0,0,-,0,-,0,-,-,-,-,-,0.223766667,456.4540792,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,0.601380237,-,1.034326634,-,4.592075255,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0,-,0,-,-,-,-,-,0,0,0,0,0,0,-,0,0,0,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,122.4228454,-,-,3.436106002,-,0,-,0,-,0,-,0,-,0,-,-,-,0.1,-,-,-,2.4,-,-,-,0.9,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0.2,-,-,-,3.9,-,-,0.2,-,0.1,-,-,-,-,-,-,-,2.1,-,-,0.1,-,-,0,-,-,0,-,-,0,-,0.1,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0.076914164,0.1,-,0,-,0,-,-,-,-,-,6.058440489,-,-,-,-,식약처('12) 제1권/명절,식품의약품안전처
2011040,22752,P031556-ZZ-AVG,P031556,가공식품,상용제품,짜장라면,2020,삼양식품㈜ 원주공장,평균,유탕면,유탕면,135,g,-,675,530,-,-,-,14,17,-,80,6,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0,0,-,-,-,-,-,940,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,식약처('20),식품의약품안전처
2012001,58491,D018156-ZZ-AVG,D018156,음식,품목대표,고기만두,2020,전국(대표),평균,면 및 만두류,만두류,220,g,-,-,350.25,-,142.45,-,27.23,9.8,-,38.28,0.35,0,0,0.35,0,0,-,-,-,5.05,-,-,-,-,-,-,43.15,2.27,-,58.37,257.01,-,409.02,453.13,2.8,0.1,-,0.47,-,45.61,-,-,-,-,-,0,163.46,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,3.37,0.14,-,-,-,-,0.75,-,0.2,-,0.65,-,-,-,-,-,-,-,-,-,-,-,30.61,-,-,-,0.23,-,0,-,-,-,22319.98,-,793.06,1717.2,1644.56,479.85,970.75,1001.95,-,872.25,799.9,1348.43,-,594.15,398.37,1236.53,2021.06,5207.97,1035.22,1032.77,1165.95,-,-,-,-,-,-,-,43.81,-,-,1.34,-,0,-,0,-,0,-,0,-,0,-,-,-,0.04,-,-,-,0.92,-,-,-,0.38,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0.09,-,-,-,1.53,-,-,0.08,-,0.02,-,-,-,-,-,-,-,0.67,-,-,0.04,-,-,0,-,-,0.01,-,-,0.01,-,0.04,-,-,-,0.01,-,-,-,0,-,-,0,-,-,-,-,-,0.04,0.03,-,0.01,-,0,-,-,-,-,-,2.25,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
2012002,58492,D018157-ZZ-AVG,D018157,음식,품목대표,군만두,2020,전국(대표),평균,면 및 만두류,만두류,220,g,-,-,514.51,-,119.65,-,15.46,25.29,-,56.26,6.1,2.49,0.8,0.89,0,1.92,-,-,-,7.66,-,-,-,-,-,-,89.97,1.8,-,58.12,197.67,-,471.04,846.06,1.09,0.26,-,0.72,-,50.09,-,-,-,-,-,1.46,414.02,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,4.68,0,-,-,-,-,0,-,0.14,-,23.69,-,-,-,-,-,-,-,-,-,-,-,78.9,-,-,-,0.52,-,10.33,-,-,-,15987.93,-,663.52,1219.39,789.61,251.17,826.84,621.92,-,833.8,399.83,921.62,-,425.06,155.33,721.67,1283.02,3917.89,841.66,1295.45,820.13,-,-,-,-,-,-,-,20.88,-,-,7.21,-,0,-,0,-,0,-,0.01,-,0.03,-,-,-,0.26,-,-,-,4.66,-,-,-,2.19,-,-,0.06,-,-,-,-,-,-,-,-,0.01,-,-,0.37,-,-,-,8.52,-,-,0.6,-,0.17,-,-,-,-,-,-,-,7.04,-,-,0.69,-,-,0.04,-,-,0.1,-,-,0.02,-,0.05,-,-,-,0,-,-,-,0.02,-,-,0,-,-,-,-,-,0.14,0.04,-,0.07,-,0.02,-,-,-,-,-,3.34,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
2012003,58493,D018158-ZZ-AVG,D018158,음식,품목대표,김치만두,2020,전국(대표),평균,면 및 만두류,만두류,220,g,-,-,334.15,-,146.05,-,22.53,10.47,-,37.44,0.77,0.12,0.03,0.24,0,0.38,-,-,-,4.57,-,-,-,-,-,-,39.63,1.82,-,42.6,204.72,-,485.35,865.26,3.28,0.09,-,0.5,-,57.33,-,-,-,-,-,0,149.87,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,1.27,0.09,-,-,-,-,1.12,-,0.19,-,1.69,-,-,-,-,-,-,-,-,-,-,-,33.96,-,-,-,0.46,-,0,-,-,-,17202.83,-,593.08,1324.33,1165.89,233.1,754.86,756.61,-,669.33,581.11,915.41,-,362.93,322.52,965.87,1383.82,4488.2,837.23,977.95,870.6,-,-,-,-,-,-,-,51.19,-,-,0.23,-,0,-,0,-,0,-,0,-,0,-,-,-,0,-,-,-,0.17,-,-,-,0.05,-,-,0,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,0.26,-,-,0.02,-,0,-,-,-,-,-,-,-,0.61,-,-,0.07,-,-,0,-,-,0,-,-,0,-,0,-,-,-,0,-,-,-,0,-,-,0,-,-,-,-,-,0,0,-,0,-,0,-,-,-,-,-,3.51,-,-,-,-,식약처 영양실태조사('20),식품의약품안전처
